KOs	KO_count	KO_frequency
K00386	128	0.0791100124
K00387	6	0.0037082818
K00389	365	0.2255871446
K00390	1246	0.7700865266
K00392	640	0.3955500618
K00394	13	0.0080346106
K00395	22	0.0135970334
K00399	0	0.0000000000
K00400	0	0.0000000000
K00401	0	0.0000000000
K00402	0	0.0000000000
K00404	166	0.1025957973
K00405	150	0.0927070457
K00406	1103	0.6817058096
K00407	436	0.2694684796
K00408	0	0.0000000000
K00410	3	0.0018541409
K00411	6	0.0037082818
K00412	13	0.0080346106
K00413	4	0.0024721879
K00414	5	0.0030902349
K00415	0	0.0000000000
K00416	0	0.0000000000
K00417	0	0.0000000000
K00418	0	0.0000000000
K00419	0	0.0000000000
K00420	0	0.0000000000
K00421	1	0.0006180470
K00422	8	0.0049443758
K00423	320	0.1977750309
K00424	3	0.0018541409
K00425	1287	0.7954264524
K00426	1268	0.7836835600
K00427	17	0.0105067985
K00428	1104	0.6823238566
K00430	0	0.0000000000
K00431	0	0.0000000000
K00432	1268	0.7836835600
K00433	889	0.5494437577
K00434	0	0.0000000000
K00435	0	0.0000000000
K00436	6	0.0037082818
K00437	30	0.0185414091
K00440	0	0.0000000000
K00441	290	0.1792336218
K00442	0	0.0000000000
K00443	8	0.0049443758
K00444	0	0.0000000000
K00445	0	0.0000000000
K00446	24	0.0148331273
K00448	24	0.0148331273
K00449	404	0.2496909765
K00450	50	0.0309023486
K00451	964	0.5957972806
K00452	537	0.3318912237
K00453	691	0.4270704574
K00454	0	0.0000000000
K00455	0	0.0000000000
K00456	49	0.0302843016
K00457	968	0.5982694685
K00458	0	0.0000000000
K00459	748	0.4622991347
K00460	0	0.0000000000
K00461	2	0.0012360939
K00462	0	0.0000000000
K00463	2	0.0012360939
K00464	17	0.0105067985
K00465	2	0.0012360939
K00466	22	0.0135970334
K00467	21	0.0129789864
K00468	1	0.0006180470
K00469	258	0.1594561187
K00471	63	0.0389369592
K00472	123	0.0760197775
K00473	0	0.0000000000
K00474	1	0.0006180470
K00475	0	0.0000000000
K00476	3	0.0018541409
K00477	635	0.3924598269
K00478	0	0.0000000000
K00479	3	0.0018541409
K00480	108	0.0667490729
K00481	32	0.0197775031
K00483	0	0.0000000000
K00484	0	0.0000000000
K00485	109	0.0673671199
K00486	536	0.3312731768
K00487	0	0.0000000000
K00488	0	0.0000000000
K00489	0	0.0000000000
K00490	0	0.0000000000
K00491	2	0.0012360939
K00492	1	0.0006180470
K00493	0	0.0000000000
K00494	12	0.0074165637
K00495	0	0.0000000000
K00496	135	0.0834363412
K00497	0	0.0000000000
K00498	0	0.0000000000
K00499	73	0.0451174289
K00500	678	0.4190358467
K00501	0	0.0000000000
K00502	0	0.0000000000
K00503	1	0.0006180470
K00504	5	0.0030902349
K00505	103	0.0636588381
K00506	0	0.0000000000
K00507	14	0.0086526576
K00508	845	0.5222496910
K00509	0	0.0000000000
K00510	0	0.0000000000
K00511	4	0.0024721879
K00512	0	0.0000000000
K00513	0	0.0000000000
K00514	3	0.0018541409
K00515	6	0.0037082818
K00516	7	0.0043263288
K00517	0	0.0000000000
K00518	8	0.0049443758
K00520	113	0.0698393078
K00521	18	0.0111248455
K00522	2	0.0012360939
K00523	54	0.0333745365
K00524	0	0.0000000000
K00525	1164	0.7194066749
K00526	653	0.4035846724
K00527	10	0.0061804697
K00528	5	0.0030902349
K00529	44	0.0271940667
K00530	0	0.0000000000
K00531	1	0.0006180470
K00532	19	0.0117428925
