KOs	KO_count	KO_frequency
K00417	0	0.0000000000
K00418	0	0.0000000000
K00419	0	0.0000000000
K00420	0	0.0000000000
K00421	0	0.0000000000
K00422	0	0.0000000000
K00423	0	0.0000000000
K00424	0	0.0000000000
K00425	2	0.0076628352
K00426	0	0.0000000000
K00427	0	0.0000000000
K00428	144	0.5517241379
K00430	0	0.0000000000
K00431	0	0.0000000000
K00432	185	0.7088122605
K00433	137	0.5249042146
K00434	84	0.3218390805
K00435	0	0.0000000000
K00436	0	0.0000000000
K00437	0	0.0000000000
K00440	0	0.0000000000
K00441	12	0.0459770115
K00442	0	0.0000000000
K00443	3	0.0114942529
K00444	0	0.0000000000
K00445	0	0.0000000000
K00446	7	0.0268199234
K00448	0	0.0000000000
K00449	12	0.0459770115
K00450	1	0.0038314176
K00451	0	0.0000000000
K00452	0	0.0000000000
K00453	0	0.0000000000
K00454	0	0.0000000000
K00455	3	0.0114942529
K00456	7	0.0268199234
K00457	0	0.0000000000
K00458	0	0.0000000000
K00459	150	0.5747126437
K00460	0	0.0000000000
K00461	0	0.0000000000
K00462	0	0.0000000000
K00463	0	0.0000000000
K00464	2	0.0076628352
K00465	0	0.0000000000
K00466	0	0.0000000000
K00467	8	0.0306513410
K00468	0	0.0000000000
K00469	0	0.0000000000
K00471	56	0.2145593870
K00472	0	0.0000000000
K00473	0	0.0000000000
K00474	0	0.0000000000
K00475	0	0.0000000000
K00476	0	0.0000000000
K00477	99	0.3793103448
K00478	0	0.0000000000
K00479	0	0.0000000000
K00480	5	0.0191570881
K00481	0	0.0000000000
K00483	4	0.0153256705
K00484	0	0.0000000000
K00485	119	0.4559386973
K00486	0	0.0000000000
K00487	0	0.0000000000
K00488	0	0.0000000000
K00489	0	0.0000000000
K00490	0	0.0000000000
K00491	0	0.0000000000
K00492	0	0.0000000000
K00493	0	0.0000000000
K00494	4	0.0153256705
K00495	0	0.0000000000
K00496	93	0.3563218391
K00497	0	0.0000000000
K00498	0	0.0000000000
K00499	30	0.1149425287
K00500	0	0.0000000000
K00501	0	0.0000000000
K00502	0	0.0000000000
K00503	0	0.0000000000
K00504	0	0.0000000000
K00505	0	0.0000000000
K00506	0	0.0000000000
K00507	84	0.3218390805
K00508	2	0.0076628352
K00509	0	0.0000000000
K00510	23	0.0881226054
K00511	0	0.0000000000
K00512	0	0.0000000000
K00513	0	0.0000000000
K00514	51	0.1954022989
K00515	0	0.0000000000
K00516	0	0.0000000000
K00517	0	0.0000000000
K00518	0	0.0000000000
K00520	6	0.0229885057
K00521	2	0.0076628352
K00522	0	0.0000000000
K00523	11	0.0421455939
K00524	0	0.0000000000
K00525	208	0.7969348659
K00526	59	0.2260536398
K00527	4	0.0153256705
K00528	0	0.0000000000
K00529	1	0.0038314176
K00530	0	0.0000000000
K00531	0	0.0000000000
K00532	2	0.0076628352
K00533	4	0.0153256705
K00534	0	0.0000000000
K00537	171	0.6551724138
K00540	0	0.0000000000
K00541	0	0.0000000000
K00542	0	0.0000000000
K00543	0	0.0000000000
K00544	0	0.0000000000
K00545	0	0.0000000000
K00546	0	0.0000000000
K00547	0	0.0000000000
K00548	181	0.6934865900
K00549	23	0.0881226054
K00550	0	0.0000000000
K00551	0	0.0000000000
K00552	0	0.0000000000
K00553	0	0.0000000000
K00554	259	0.9923371648
K00555	0	0.0000000000
K00556	90	0.3448275862
K00557	0	0.0000000000
K00558	61	0.2337164751
K00559	7	0.0268199234
K00560	21	0.0804597701
K00561	1	0.0038314176
K00562	0	0.0000000000
K00563	5	0.0191570881
K00564	15	0.0574712644
K00565	0	0.0000000000
K00566	198	0.7586206897
K00567	60	0.2298850575
K00568	201	0.7701149425
K00569	62	0.2375478927
K00570	9	0.0344827586
K00571	96	0.3678160920
K00572	0	0.0000000000
K00573	106	0.4061302682
K00574	108	0.4137931034
K00575	254	0.9731800766
K00577	0	0.0000000000
K00578	0	0.0000000000
K00579	0	0.0000000000
K00580	0	0.0000000000
K00581	0	0.0000000000
K00582	0	0.0000000000
K00583	0	0.0000000000
K00584	0	0.0000000000
K00586	0	0.0000000000
K00587	86	0.3295019157
K00588	147	0.5632183908
K00589	0	0.0000000000
K00590	94	0.3601532567
K00591	17	0.0651340996
K00592	0	0.0000000000
K00594	0	0.0000000000
K00595	78	0.2988505747
K00596	0	0.0000000000
K00597	0	0.0000000000
K00598	51	0.1954022989
K00599	3	0.0114942529
K00600	255	0.9770114943
K00601	8	0.0306513410
K00602	197	0.7547892720
K00603	9	0.0344827586
