KOs	KO_count	KO_frequency
K00272	0	0.0000000000
K00273	0	0.0000000000
K00274	15	0.1282051282
K00275	65	0.5555555556
K00276	4	0.0341880342
K00277	0	0.0000000000
K00278	70	0.5982905983
K00279	0	0.0000000000
K00280	0	0.0000000000
K00281	40	0.3418803419
K00282	30	0.2564102564
K00283	30	0.2564102564
K00284	18	0.1538461538
K00285	31	0.2649572650
K00286	75	0.6410256410
K00287	79	0.6752136752
K00288	2	0.0170940171
K00289	0	0.0000000000
K00290	0	0.0000000000
K00293	0	0.0000000000
K00294	0	0.0000000000
K00295	0	0.0000000000
K00296	0	0.0000000000
K00297	68	0.5811965812
K00298	0	0.0000000000
K00299	1	0.0085470085
K00300	25	0.2136752137
K00301	16	0.1367521368
K00302	18	0.1538461538
K00303	0	0.0000000000
K00304	0	0.0000000000
K00305	0	0.0000000000
K00306	0	0.0000000000
K00307	0	0.0000000000
K00308	0	0.0000000000
K00309	1	0.0085470085
K00310	0	0.0000000000
K00311	0	0.0000000000
K00312	0	0.0000000000
K00313	0	0.0000000000
K00314	0	0.0000000000
K00315	0	0.0000000000
K00316	1	0.0085470085
K00317	0	0.0000000000
K00318	1	0.0085470085
K00319	0	0.0000000000
K00320	10	0.0854700855
K00322	26	0.2222222222
K00323	7	0.0598290598
K00324	15	0.1282051282
K00325	15	0.1282051282
K00326	0	0.0000000000
K00327	8	0.0683760684
K00330	63	0.5384615385
K00331	63	0.5384615385
K00332	64	0.5470085470
K00333	61	0.5213675214
K00334	60	0.5128205128
K00335	65	0.5555555556
K00336	62	0.5299145299
K00337	63	0.5384615385
K00338	63	0.5384615385
K00339	62	0.5299145299
K00340	63	0.5384615385
K00341	73	0.6239316239
K00342	69	0.5897435897
K00343	64	0.5470085470
K00344	43	0.3675213675
K00345	0	0.0000000000
K00346	62	0.5299145299
K00347	62	0.5299145299
K00348	62	0.5299145299
K00349	62	0.5299145299
K00350	62	0.5299145299
K00351	64	0.5470085470
K00354	38	0.3247863248
K00355	4	0.0341880342
K00357	0	0.0000000000
K00359	6	0.0512820513
K00360	0	0.0000000000
K00361	0	0.0000000000
K00362	19	0.1623931624
K00363	7	0.0598290598
K00364	3	0.0256410256
K00365	1	0.0085470085
K00366	33	0.2820512821
K00367	27	0.2307692308
K00368	0	0.0000000000
K00370	0	0.0000000000
K00371	0	0.0000000000
K00372	8	0.0683760684
K00373	0	0.0000000000
K00374	0	0.0000000000
K00375	23	0.1965811966
K00376	6	0.0512820513
K00378	6	0.0512820513
K00380	106	0.9059829060
K00381	60	0.5128205128
K00382	116	0.9914529915
K00383	8	0.0683760684
K00384	117	1.0000000000
K00385	3	0.0256410256
K00386	1	0.0085470085
K00387	11	0.0940170940
K00389	23	0.1965811966
K00390	58	0.4957264957
K00392	4	0.0341880342
K00394	0	0.0000000000
K00395	1	0.0085470085
K00399	0	0.0000000000
K00400	0	0.0000000000
K00401	0	0.0000000000
K00402	0	0.0000000000
K00404	36	0.3076923077
K00405	55	0.4700854701
K00406	69	0.5897435897
K00407	2	0.0170940171
K00408	0	0.0000000000
K00410	1	0.0085470085
K00411	0	0.0000000000
K00412	14	0.1196581197
K00413	0	0.0000000000
K00414	0	0.0000000000
K00415	0	0.0000000000
K00416	0	0.0000000000
