KOs	KO_count	KO_frequency
K00832	4855	0.4279418246
K00833	9007	0.7939180256
K00835	2314	0.2039665051
K00836	3801	0.3350374614
K00837	55	0.0048479506
K00838	0	0.0000000000
K00839	1245	0.1097399736
K00840	4395	0.3873953283
K00841	22	0.0019391803
K00843	0	0.0000000000
K00844	122	0.0107536360
K00845	6955	0.6130453944
K00846	95	0.0083737329
K00847	6239	0.5499338916
K00848	1606	0.1415601587
K00849	3762	0.3315998237
K00850	4182	0.3686205377
K00851	6207	0.5471132658
K00852	6922	0.6101366241
K00853	2093	0.1844865580
K00854	5678	0.5004847951
K00855	3347	0.2950198325
K00856	1247	0.1099162627
K00857	5952	0.5246364037
K00858	11275	0.9938298810
K00859	11279	0.9941824592
K00860	4179	0.3683561040
K00861	0	0.0000000000
K00862	671	0.0591449978
K00863	1923	0.1695019833
K00864	9025	0.7955046276
K00865	5469	0.4820625826
K00866	2	0.0001762891
K00867	3412	0.3007492287
K00868	5626	0.4959012781
K00869	1021	0.0899955928
K00871	6	0.0005288673
K00872	4245	0.3741736448
K00873	10539	0.9289554870
K00874	6378	0.5621859850
K00875	1901	0.1675628030
K00876	4477	0.3946231820
K00877	113	0.0099603349
K00878	3418	0.3012780961
K00879	1989	0.1753195240
K00880	1429	0.1259585721
K00881	354	0.0312031732
K00882	4102	0.3615689731
K00883	4299	0.3789334509
K00884	349	0.0307624504
K00885	1006	0.0886734244
K00886	1002	0.0883208462
K00887	8669	0.7641251653
K00888	0	0.0000000000
K00889	0	0.0000000000
K00891	4693	0.4136624063
K00892	1901	0.1675628030
K00893	0	0.0000000000
K00894	24	0.0021154694
K00895	940	0.0828558836
K00897	689	0.0607315998
K00898	2	0.0001762891
K00899	1969	0.1735566329
K00900	1	0.0000881446
K00901	12	0.0010577347
K00902	10	0.0008814456
K00903	2895	0.2551784927
K00904	0	0.0000000000
K00905	0	0.0000000000
K00906	4179	0.3683561040
K00907	0	0.0000000000
K00908	0	0.0000000000
K00909	2	0.0001762891
K00910	6	0.0005288673
K00911	0	0.0000000000
K00912	10703	0.9434111944
K00913	3	0.0002644337
K00914	0	0.0000000000
K00915	1	0.0000881446
K00916	1	0.0000881446
K00917	91	0.0080211547
K00918	43	0.0037902160
K00919	10300	0.9078889379
K00920	0	0.0000000000
K00921	9	0.0007933010
K00922	0	0.0000000000
K00923	0	0.0000000000
K00924	17	0.0014984575
K00925	7912	0.6973997356
K00926	3064	0.2700749229
K00927	11298	0.9958572058
K00928	10135	0.8933450859
K00929	486	0.0428382547
K00930	9979	0.8795945350
K00931	10114	0.8914940502
K00932	602	0.0530630234
K00933	3	0.0002644337
K00934	24	0.0021154694
K00936	3325	0.2930806523
K00937	10140	0.8937858087
K00938	105	0.0092551785
K00939	7401	0.6523578669
K00940	10950	0.9651829000
K00941	9723	0.8570295284
K00942	11195	0.9867783164
K00943	9831	0.8665491406
K00944	3642	0.3210224769
K00945	10551	0.9300132217
K00946	9901	0.8727192596
K00947	159	0.0140149846
K00948	11291	0.9952401939
K00949	2205	0.1943587483
K00950	10655	0.9391802556
K00951	158	0.0139268400
K00952	55	0.0048479506
K00953	247	0.0217717056
K00954	11219	0.9888937858
K00955	3383	0.2981930366
K00956	5910	0.5209343323
K00957	8828	0.7781401498
K00958	1158	0.1020713971
K00960	0	0.0000000000
K00962	11328	0.9985015425
K00963	2912	0.2566769502
K00965	2908	0.2563243720
K00966	505	0.0445130013
K00967	24	0.0021154694
K00968	5	0.0004407228
K00969	10491	0.9247245483
K00970	10476	0.9234023799
K00971	2199	0.1938298810
K00972	117	0.0103129132
K00973	10036	0.8846187748
K00974	7628	0.6723666814
K00975	4922	0.4338475099
K00976	0	0.0000000000
K00977	0	0.0000000000
K00978	2567	0.2262670780
K00979	10846	0.9560158660
K00980	1305	0.1150286470
K00981	11306	0.9965623623
K00982	8573	0.7556632878
K00983	781	0.0688408991
K00984	938	0.0826795945
K00985	0	0.0000000000
K00986	5590	0.4927280740
K00987	0	0.0000000000
K00988	586	0.0516527104
K00989	8720	0.7686205377
K00990	9055	0.7981489643
K00991	7414	0.6535037461
K00992	7214	0.6358748347
K00993	27	0.0023799030
K00994	0	0.0000000000
K00995	208	0.0183340679
K00996	597	0.0526223006
K00997	7052	0.6215954165
K00998	3086	0.2720141031
K00999	6	0.0005288673
K01000	11288	0.9949757602
K01001	0	0.0000000000
K01002	2318	0.2043190833
K01003	1448	0.1276333186
K01004	2322	0.2046716615
K01005	264	0.0232701631
K01006	3133	0.2761568973
K01007	7358	0.6485676509
K01008	5524	0.4869105333
K01009	1002	0.0883208462
K01011	8540	0.7527545174
K01012	9787	0.8626707801
K01013	947	0.0834728955
K01014	598	0.0527104451
K01015	3	0.0002644337
K01016	163	0.0143675628
K01017	189	0.0166593213
K01019	43	0.0037902160
K01020	117	0.0103129132
K01021	1612	0.1420890260
K01022	214	0.0188629352
K01023	1653	0.1457029528
K01024	257	0.0226531512
K01025	14	0.0012340238
K01026	1630	0.1436756280
K01027	195	0.0171881886
K01028	6258	0.5516086382
K01029	6151	0.5421771706
K01031	2458	0.2166593213
K01032	2461	0.2169237550
K01034	849	0.0748347290
K01035	720	0.0634640811
K01039	2276	0.2006170119
K01040	2292	0.2020273248
K01041	4724	0.4163948876
K01042	3980	0.3508153372
K01043	329	0.0289995593
K01044	35	0.0030850595
K01045	297	0.0261789335
K01046	6632	0.5845747025
K01047	184	0.0162185985
K01048	5434	0.4789775231
K01049	48	0.0042309387
K01050	45	0.0039665051
K01051	1983	0.1747906567
K01052	601	0.0529748788
K01053	4664	0.4111062142
K01054	5589	0.4926399295
K01055	9031	0.7960334949
K01056	11237	0.9904803878
K01057	6997	0.6167474658
K01058	4691	0.4134861172
K01059	1	0.0000881446
K01060	882	0.0777434993
K01061	8321	0.7334508594
K01062	399	0.0351696783
K01063	1	0.0000881446
K01064	0	0.0000000000
K01065	1	0.0000881446
K01066	662	0.0583516968
K01067	0	0.0000000000
K01068	72	0.0063464081
K01069	11111	0.9793741736
K01070	7684	0.6773027766
K01071	0	0.0000000000
K01073	3915	0.3450859409
K01074	0	0.0000000000
K01075	2164	0.1907448215
K01076	187	0.0164830322
K01077	3304	0.2912296166
K01078	11	0.0009695901
K01079	9700	0.8550022036
K01080	19	0.0016747466
K01081	362	0.0319083297
K01082	7758	0.6838254738
K01083	1878	0.1655354782
K01084	8	0.0007051565
K01085	1394	0.1228735126
K01086	4689	0.4133098281
K01087	3897	0.3434993389
K01089	4177	0.3681798149
K01090	3	0.0002644337
K01091	10456	0.9216394888
K01092	10001	0.8815337153
K01093	1105	0.0973997356
K01094	0	0.0000000000
K01095	6977	0.6149845747
K01096	2273	0.2003525782
K01097	102	0.0089907448
K01098	0	0.0000000000
K01099	26	0.0022917585
K01100	213	0.0187747907
K01101	5	0.0004407228
K01102	3	0.0002644337
K01103	57	0.0050242398
K01104	2617	0.2306743059
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	7	0.0006170119
K01111	1	0.0000881446
K01112	0	0.0000000000
K01113	5032	0.4435434112
K01114	3322	0.2928162186
K01115	1732	0.1526663729
K01116	0	0.0000000000
K01117	495	0.0436315558
K01118	7160	0.6311150286
K01119	4222	0.3721463200
K01120	793	0.0698986338
K01121	18	0.0015866020
K01122	0	0.0000000000
K01123	6	0.0005288673
K01124	13	0.0011458792
K01125	574	0.0505949758
K01126	9865	0.8695460555
K01127	334	0.0294402821
K01128	155	0.0136624063
