KOs	KO_count	KO_frequency
K00671	14	0.0006541750
K00672	466	0.0217746834
K00673	4575	0.2137750572
K00674	13445	0.6282416709
K00675	5743	0.2683519462
K00677	11979	0.5597401991
K00678	165	0.0077099201
K00679	1	0.0000467268
K00680	696	0.0325218448
K00681	13042	0.6094107752
K00682	3527	0.1648053829
K00683	825	0.0385496005
K00684	10940	0.5111910658
K00685	1	0.0000467268
K00686	953	0.0445306294
K00687	1158	0.0541096210
K00688	10706	0.5002569973
K00689	1686	0.0787813654
K00690	1477	0.0690154666
K00691	2120	0.0990607916
K00692	1149	0.0536890799
K00693	76	0.0035512359
K00694	5795	0.2707817392
K00695	141	0.0065884772
K00696	750	0.0350450914
K00697	7092	0.3313863838
K00698	48	0.0022428858
K00699	14	0.0006541750
K00700	15374	0.7183776459
K00701	1784	0.0833605906
K00702	1127	0.0526610906
K00703	12418	0.5802532592
K00704	3	0.0001401804
K00705	12041	0.5626372599
K00706	2	0.0000934536
K00709	0	0.0000000000
K00710	1725	0.0806037101
K00712	3455	0.1614410542
K00713	274	0.0128031400
K00714	0	0.0000000000
K00715	23	0.0010747161
K00716	5	0.0002336339
K00717	171	0.0079902808
K00718	752	0.0351385449
K00719	0	0.0000000000
K00720	1705	0.0796691743
K00721	10118	0.4727816457
K00722	57	0.0026634269
K00725	45	0.0021027055
K00726	257	0.0120087846
K00727	942	0.0440166347
K00728	4945	0.2310639690
K00729	994	0.0464464277
K00730	0	0.0000000000
K00731	12	0.0005607215
K00733	62	0.0028970609
K00734	1	0.0000467268
K00735	0	0.0000000000
K00736	0	0.0000000000
K00737	375	0.0175225457
K00738	0	0.0000000000
K00739	0	0.0000000000
K00741	0	0.0000000000
K00742	17	0.0007943554
K00743	0	0.0000000000
K00744	0	0.0000000000
K00746	11	0.0005139947
K00747	0	0.0000000000
K00748	11816	0.5521237325
K00749	0	0.0000000000
K00750	459	0.0214475959
K00752	927	0.0433157329
K00753	2	0.0000934536
K00754	16704	0.7805242746
K00756	4669	0.2181673754
K00757	1676	0.0783140975
K00758	6736	0.3147516471
K00759	18910	0.8836035699
K00760	5424	0.2534461006
K00761	19382	0.9056586141
K00762	20629	0.9639269193
K00763	18261	0.8532778842
K00764	20671	0.9658894444
K00765	18056	0.8436988926
K00766	17175	0.8025325919
K00767	15847	0.7404794168
K00768	11663	0.5449745339
K00769	4651	0.2173262932
K00770	22	0.0010279893
K00771	184	0.0085977291
K00772	3771	0.1762067193
K00773	19102	0.8925751133
K00774	2	0.0000934536
K00775	0	0.0000000000
K00776	12	0.0005607215
K00777	2	0.0000934536
K00778	4	0.0001869072
K00779	0	0.0000000000
K00780	15	0.0007009018
K00781	5	0.0002336339
K00782	7729	0.3611513481
K00783	17337	0.8101023317
K00784	14275	0.6670249054
K00785	434	0.0202794262
K00786	24	0.0011214429
K00787	0	0.0000000000
K00788	15676	0.7324891360
K00789	21278	0.9942526050
K00790	21172	0.9892995654
K00791	21193	0.9902808280
K00793	18157	0.8484182982
K00794	18295	0.8548665950
K00795	14341	0.6701088734
K00796	18999	0.8877622541
K00797	13607	0.6358114107
K00798	12583	0.5879631793
K00799	8685	0.4058221578
K00800	12845	0.6002055979
K00801	1122	0.0524274567
K00802	4	0.0001869072
K00803	3202	0.1496191767
K00804	26	0.0012148965
K00805	1578	0.0737348722
K00806	17989	0.8405681977
K00807	472	0.0220550442
K00808	1736	0.0811177048
K00809	1550	0.0724265221
K00810	20	0.0009345358
K00811	0	0.0000000000
K00812	12504	0.5842717630
K00813	5446	0.2544740900
K00814	5	0.0002336339
K00815	2	0.0000934536
K00816	3	0.0001401804
K00817	18733	0.8753329284
K00818	36	0.0016821644
K00819	5124	0.2394280641
K00820	20829	0.9732722770
K00821	14972	0.6995934769
K00822	5067	0.2367646372
K00823	4161	0.1944301668
K00824	6838	0.3195177795
K00825	17	0.0007943554
K00826	19439	0.9083220410
K00827	242	0.0113078828
K00830	5105	0.2385402551
K00831	17746	0.8292135882
K00832	5501	0.2570440634
K00833	12055	0.5632914350
K00835	2553	0.1192934910
K00836	5957	0.2783514789
K00837	139	0.0064950236
K00838	0	0.0000000000
K00839	2169	0.1013504042
K00840	4541	0.2121863464
K00841	3087	0.1442455960
K00843	0	0.0000000000
K00844	244	0.0114013364
K00845	7516	0.3511985421
K00846	100	0.0046726788
K00847	11520	0.5382926031
K00848	4555	0.2128405215
K00849	11020	0.5149292089
K00850	10139	0.4737629083
K00851	9247	0.4320826130
K00852	14269	0.6667445446
K00853	4700	0.2196159058
K00854	9440	0.4411008831
