KOs	KO_count	KO_frequency
K00272	0	0.0000000000
K00273	15	0.4687500000
K00274	29	0.9062500000
K00275	17	0.5312500000
K00276	6	0.1875000000
K00277	0	0.0000000000
K00278	29	0.9062500000
K00279	0	0.0000000000
K00280	0	0.0000000000
K00281	4	0.1250000000
K00282	28	0.8750000000
K00283	28	0.8750000000
K00284	25	0.7812500000
K00285	1	0.0312500000
K00286	31	0.9687500000
K00287	0	0.0000000000
K00288	1	0.0312500000
K00289	0	0.0000000000
K00290	0	0.0000000000
K00293	0	0.0000000000
K00294	5	0.1562500000
K00295	0	0.0000000000
K00296	0	0.0000000000
K00297	4	0.1250000000
K00298	0	0.0000000000
K00299	2	0.0625000000
K00300	0	0.0000000000
K00301	6	0.1875000000
K00302	5	0.1562500000
K00303	0	0.0000000000
K00304	0	0.0000000000
K00305	0	0.0000000000
K00306	0	0.0000000000
K00307	0	0.0000000000
K00308	0	0.0000000000
K00309	0	0.0000000000
K00310	0	0.0000000000
K00311	3	0.0937500000
K00312	0	0.0000000000
K00313	1	0.0312500000
K00314	0	0.0000000000
K00315	0	0.0000000000
K00316	1	0.0312500000
K00317	0	0.0000000000
K00318	28	0.8750000000
K00319	0	0.0000000000
K00320	7	0.2187500000
K00322	25	0.7812500000
K00323	2	0.0625000000
K00324	4	0.1250000000
K00325	4	0.1250000000
K00326	0	0.0000000000
K00327	0	0.0000000000
K00330	32	1.0000000000
K00331	32	1.0000000000
K00332	32	1.0000000000
K00333	31	0.9687500000
K00334	31	0.9687500000
K00335	31	0.9687500000
K00336	32	1.0000000000
K00337	32	1.0000000000
K00338	30	0.9375000000
K00339	31	0.9687500000
K00340	31	0.9687500000
K00341	32	1.0000000000
K00342	32	1.0000000000
K00343	32	1.0000000000
K00344	30	0.9375000000
K00345	0	0.0000000000
K00346	0	0.0000000000
K00347	0	0.0000000000
K00348	0	0.0000000000
K00349	0	0.0000000000
K00350	0	0.0000000000
K00351	5	0.1562500000
K00354	0	0.0000000000
K00355	8	0.2500000000
K00357	0	0.0000000000
K00359	2	0.0625000000
K00360	0	0.0000000000
K00361	0	0.0000000000
K00362	1	0.0312500000
K00363	1	0.0312500000
K00364	2	0.0625000000
K00365	20	0.6250000000
K00366	23	0.7187500000
K00367	16	0.5000000000
K00368	0	0.0000000000
K00370	1	0.0312500000
K00371	1	0.0312500000
K00372	2	0.0625000000
K00373	1	0.0312500000
K00374	1	0.0312500000
K00375	17	0.5312500000
K00376	1	0.0312500000
K00378	6	0.1875000000
K00380	24	0.7500000000
K00381	4	0.1250000000
K00382	32	1.0000000000
K00383	0	0.0000000000
K00384	32	1.0000000000
K00385	1	0.0312500000
K00386	7	0.2187500000
K00387	4	0.1250000000
K00389	10	0.3125000000
K00390	30	0.9375000000
K00392	10	0.3125000000
K00394	0	0.0000000000
K00395	0	0.0000000000
K00399	0	0.0000000000
K00400	0	0.0000000000
K00401	0	0.0000000000
K00402	0	0.0000000000
K00404	4	0.1250000000
K00405	0	0.0000000000
K00406	32	1.0000000000
K00407	1	0.0312500000
K00408	0	0.0000000000
K00410	0	0.0000000000
K00411	0	0.0000000000
K00412	18	0.5625000000
K00413	0	0.0000000000
K00414	0	0.0000000000
K00415	0	0.0000000000
K00416	0	0.0000000000
K00417	0	0.0000000000
K00418	0	0.0000000000
K00419	0	0.0000000000
K00420	0	0.0000000000
K00421	1	0.0312500000
K00422	4	0.1250000000
K00423	9	0.2812500000
K00424	0	0.0000000000
K00425	11	0.3437500000
K00426	11	0.3437500000
K00427	0	0.0000000000
K00428	21	0.6562500000
K00430	0	0.0000000000
K00431	0	0.0000000000
K00432	30	0.9375000000
K00433	28	0.8750000000
K00434	0	0.0000000000
K00435	23	0.7187500000
K00436	2	0.0625000000
K00437	6	0.1875000000
K00440	0	0.0000000000
K00441	0	0.0000000000
K00442	0	0.0000000000
K00443	0	0.0000000000
K00444	0	0.0000000000
K00445	0	0.0000000000
K00446	6	0.1875000000
K00448	2	0.0625000000
K00449	7	0.2187500000
K00450	6	0.1875000000
K00451	14	0.4375000000
K00452	0	0.0000000000
K00453	9	0.2812500000
K00454	0	0.0000000000
K00455	3	0.0937500000
