M00001	0.9327233584499461
M00002	0.9663616792249731
M00003	0.8196986006458558
M00004	0.6326695371367062
M00005	0.9952906350914962
M00006	0.6030678148546824
M00007	0.9377018299246501
M00008	0.4557319698600646
M00009	0.4370290635091496
M00010	0.24138858988159312
M00011	0.4878902045209903
M00012	0.3147201291711518
M00013	0.0
M00014	0.0
M00015	0.6854144241119483
M00016	0.7224165769644779
M00017	0.5828848223896663
M00018	0.9032561894510226
M00019	0.8576426264800862
M00020	0.47268568353067814
M00021	0.6432992465016146
M00022	0.7769106566200216
M00023	0.4582884822389666
M00024	0.20613562970936491
M00025	0.20182992465016147
M00026	0.49690527448869753
M00027	0.025430570505920343
M00028	0.7058665231431647
M00029	0.13858988159311086
M00030	0.0
M00031	0.010360602798708289
M00032	0.0
M00033	0.09566738428417654
M00034	0.1535252960172228
M00035	0.37123250807319697
M00036	0.13078579117330463
M00037	0.0
M00038	0.02731431646932185
M00039	0.0
M00040	0.04615177610333692
M00042	0.0
M00043	0.0
M00044	0.17774488697524218
M00045	0.4403928955866523
M00046	0.09109257265877288
M00047	0.0
M00048	0.9604413347685683
M00049	0.9542518837459634
M00050	0.9702637244348762
M00051	0.08207750269106566
M00052	0.7526910656620022
M00053	0.48573735199138857
M00055	0.0
M00056	0.0
M00057	0.0
M00058	0.0
M00059	0.0
M00060	0.45384822389666307
M00061	0.22739504843918193
M00063	0.511302475780409
M00064	0.296286329386437
M00065	0.0
M00066	0.0
M00067	0.0
M00068	0.0
M00069	0.0
M00070	0.0
M00071	0.0
M00072	0.0
M00073	0.0
M00074	0.0
M00075	0.0
M00076	0.0
M00077	0.00013455328310010763
M00078	0.0
M00079	0.0
M00081	0.0
M00082	0.4683799784714747
M00083	0.8078579117330463
M00085	0.0
M00086	0.57494617868676
M00087	0.2007534983853606
M00088	0.01883745963401507
M00089	0.0
M00090	0.0
M00091	0.15810010764262647
M00092	0.0
M00093	0.5548977395048439
M00094	0.0
M00095	0.0439989235737352
M00096	0.7323735199138859
M00097	0.005785791173304629
M00098	0.060279870828848225
M00099	0.0
M00100	0.0
M00101	0.0
M00102	0.0
M00103	0.0
M00104	0.0
M00106	0.0
M00107	0.0
M00108	0.0
M00109	0.0
M00110	0.0
M00112	0.006054897739504844
M00113	0.0
M00114	0.0
M00115	0.5941872981700753
M00116	0.2166307857911733
M00117	0.22268568353067814
M00118	0.3385360602798708
M00119	0.4368945102260495
M00120	0.851184068891281
M00121	0.6492195909580194
M00122	0.4829117330462863
M00123	0.2555166846071044
M00124	0.163751345532831
M00125	0.455059203444564
M00126	0.7323735199138859
M00127	0.05745425188374596
M00128	0.0
M00129	0.0
M00130	0.0
M00131	0.0
M00132	0.0
M00133	0.2545748116254037
M00134	0.04951560818083961
M00135	0.00632400430570506
M00136	0.03135091496232508
M00137	0.0
M00138	0.0
M00140	0.12822927879440257
M00141	0.0
M00142	0.0
M00143	0.0
M00144	0.11921420882669537
M00145	0.005516684607104414
M00146	0.0
M00147	0.0
M00148	0.0
M00149	0.3326157158234661
M00150	0.10643164693218514
M00151	0.4456404736275565
M00152	0.0
M00153	0.20923035522066738
M00154	0.0
M00155	0.28404198062432723
M00156	0.20909580193756727
M00157	0.3873789020452099
M00158	0.0
M00159	0.008745963401506997
M00160	0.0
M00161	0.005247578040904198
M00162	0.00040365984930032295
M00163	0.00632400430570506
M00165	0.18891280947255112
M00166	0.16953713670613563
M00167	0.4755113024757804
M00168	0.1918729817007535
M00169	0.13105489773950485
M00170	0.0
M00171	0.0
M00172	0.05139935414424112
M00173	0.009418729817007535
M00174	0.003363832077502691
M00175	0.05341765339074273
M00176	0.15460172228202368
M00307	0.5741388589881593
M00308	0.3444564047362756
M00309	0.0
M00338	0.06350914962325081
M00344	0.0
M00345	0.046959095801937564
M00346	0.014666307857911733
M00356	0.0
M00357	0.0
M00358	0.012378902045209902
M00363	0.0
M00364	0.17007534983853606
M00365	0.0632400430570506
M00366	0.0
M00367	0.0
M00368	0.0
M00369	0.0
M00370	0.0
M00371	0.0
M00372	0.0
M00373	0.022604951560818085
M00374	0.0
M00375	0.0
M00376	0.0
M00377	0.002152852529601722
M00378	0.0039020452099031216
M00415	0.0
M00416	0.022604951560818085
M00417	0.24233046286329388
M00418	0.00013455328310010763
M00419	0.00040365984930032295
M00422	0.0
M00432	0.740043057050592
M00433	0.0
M00525	0.14343379978471474
M00526	0.9002960172228203
M00527	0.7727395048439182
M00528	0.002691065662002153
M00529	0.054090419806243274
M00530	0.23022066738428418
M00531	0.11329386437029064
M00532	0.0
M00533	0.08544133476856836
M00534	0.00026910656620021526
M00535	0.038482238966630784
M00537	0.00013455328310010763
M00538	0.00013455328310010763
M00539	0.0009418729817007535
M00540	0.008745963401506997
M00541	0.0012109795479009688
M00542	0.00013455328310010763
M00543	0.0005382131324004305
M00544	0.00013455328310010763
M00545	0.0546286329386437
M00546	0.10064585575888052
M00547	0.0
M00548	0.0211248654467169
M00549	0.45855758880516684
M00550	0.10320236813778257
M00551	0.05005382131324004
M00552	0.1707481162540366
M00554	0.2953444564047363
M00555	0.1848762109795479
M00563	0.0
M00564	0.0
M00565	0.21609257265877288
M00567	0.0
M00568	0.10696986006458557
M00569	0.045882669537136704
M00570	0.8521259418729817
M00572	0.3206404736275565
M00573	0.002152852529601722
M00574	0.00013455328310010763
M00575	0.006727664155005382
M00576	0.0
M00577	0.2591496232508073
M00579	0.7104413347685683
M00580	0.045882669537136704
M00595	0.042653390742734124
M00596	0.012917115177610334
M00597	0.015742734122712595
M00598	0.00013455328310010763
M00608	0.0
M00609	0.02099031216361679
M00620	0.00026910656620021526
M00621	0.6042787944025835
M00622	0.039558665231431644
M00623	0.010764262648008612
M00624	0.00026910656620021526
M00625	0.0013455328310010765
M00627	0.1758611410118407
M00630	0.0
M00631	0.1548708288482239
M00632	0.49623250807319697
M00633	0.0
M00636	0.0006727664155005383
M00637	0.02516146393972013
M00638	0.012244348762109796
M00639	0.011033369214208827
M00641	0.008880516684607105
M00642	0.053283100107642624
M00643	0.010629709364908504
M00649	0.019106566200215284
M00651	0.0016146393972012918
M00652	0.017088266953713672
M00660	0.002152852529601722
M00661	0.0
M00664	0.013320775026910656
M00672	0.0
M00673	0.0
M00674	0.0013455328310010765
M00675	0.0013455328310010765
M00696	0.02099031216361679
M00697	0.0017491926803013993
M00698	0.02099031216361679
M00700	0.03552206673842842
M00702	0.014666307857911733
M00704	0.005785791173304629
M00705	0.015877287405812703
M00714	0.0006727664155005383
M00718	0.0009418729817007535
M00725	0.010091496232508074
M00726	0.010360602798708289
M00730	0.00511302475780409
M00736	0.00013455328310010763
M00740	0.0
M00741	0.08840150699677073
M00744	0.00013455328310010763
M00745	0.03552206673842842
M00746	0.0
M00761	0.07386975242195909
M00763	0.010360602798708289
M00769	0.00013455328310010763
M00773	0.0
M00774	0.00013455328310010763
M00775	0.0
M00776	0.0
M00777	0.11544671689989236
M00778	0.005785791173304629
M00779	0.0009418729817007535
M00780	0.0
M00781	0.00026910656620021526
M00782	0.0
M00783	0.0
M00784	0.0
M00785	0.0
M00786	0.0
M00787	0.001076426264800861
M00788	0.0
M00789	0.0
M00790	0.007265877287405812
M00793	0.4632669537136706
M00794	0.00013455328310010763
M00795	0.0
M00796	0.0
M00797	0.0005382131324004305
M00798	0.0016146393972012918
M00799	0.001076426264800861
M00800	0.0
M00801	0.0
M00802	0.00040365984930032295
M00803	0.0
M00804	0.0005382131324004305
M00805	0.0
M00808	0.0008073196986006459
M00810	0.0
M00811	0.0
M00814	0.00040365984930032295
M00815	0.0
M00819	0.00026910656620021526
M00823	0.0
M00824	0.003632938643702906
M00825	0.0
M00826	0.0
M00827	0.001480086114101184
M00828	0.001480086114101184
M00829	0.0
M00830	0.0006727664155005383
M00831	0.0
M00832	0.001480086114101184
M00833	0.0005382131324004305
M00834	0.0005382131324004305
M00835	0.0016146393972012918
M00836	0.0
M00837	0.004171151776103337
M00838	0.004171151776103337
M00840	0.0
M00841	0.0
M00842	0.0
M00843	0.0
M00844	0.7580731969860065
M00845	0.018568353067814854
M00846	0.6428955866523143
M00847	0.02045209903121636
M00848	0.0
M00849	0.0
M00850	0.00013455328310010763
M00851	0.015742734122712595
M00852	0.00013455328310010763
M00853	0.0
M00854	0.5152045209903121
M00855	0.20559741657696448
M00856	0.00026910656620021526
M00857	0.0
M00859	0.0
M00860	0.0
M00861	0.0
M00862	0.0
M00866	0.48116254036598494
M00867	0.001480086114101184
M00868	0.5718514531754575
M00872	0.0
M00873	0.0
M00874	0.0
M00875	0.0034983853606027986
M00876	0.01426264800861141
M00877	0.0028256189451022606
M00878	0.05691603875134553
M00879	0.15298708288482238
M00880	0.4066200215285253
M00881	0.5430570505920345
M00882	0.0
M00883	0.04009687836383208
M00884	0.0
M00889	0.0009418729817007535
M00890	0.0
M00891	0.0
M00892	0.0
M00893	0.0
M00894	0.0
M00895	0.05745425188374596
M00896	0.011033369214208827
M00897	0.0
M00898	0.0
M00899	0.4114639397201292
M00900	0.0
M00901	0.0
M00902	0.0
M00903	0.0
M00904	0.0
M00905	0.0005382131324004305
M00906	0.0
M00909	0.8494348762109796
M00910	0.0
M00911	0.0
M00912	0.12365446716899893
M00913	0.4520990312163617
M00914	0.0
M00915	0.0006727664155005383
M00916	0.3118945102260495
M00917	0.0
M00918	0.023681377825618945
M00919	0.04076964477933261
M00921	0.00013455328310010763
M00922	0.0008073196986006459
M00923	0.06377825618945102
M00924	0.25282561894510225
M00925	0.16442411194833154
M00926	0.5409041980624327
M00927	0.0
M00928	0.0
M00929	0.0
M00930	0.05382131324004306
M00931	0.0651237890204521
M00932	0.004978471474703983
M00933	0.0
M00934	0.0
M00935	0.00013455328310010763
M00936	0.0
M00937	0.0
M00938	0.7384284176533907
M00939	0.052206673842841764
M00940	0.0
M00941	0.0
M00942	0.0
M00943	0.0
M00944	0.0
M00945	0.0
M00946	0.0
M00947	0.015339074273412271
M00948	0.11881054897739504
M00949	0.011302475780409042
M00950	0.2623789020452099
M00951	0.00228740581270183
M00952	0.0
M00953	0.0
M00956	0.012109795479009687
M00957	0.030543595263724434
M00958	0.23385360602798708
M00959	0.3402852529601722
M00960	0.009822389666307859
M00961	0.0
M00962	0.0
M00963	0.0
M00964	0.0
M00965	0.0
M00966	0.0006727664155005383
M00967	0.001076426264800861
M00968	0.0
M00969	0.0
M00970	0.5254305705059203
